attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
False,,True,16:00,,,,,16:00,False,True,full_bar,True,,True,muCl5p-9ut1sY0aKeUeRhw,False,,16:00,False,"['Wine Bars', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']",True,16:00,Cheuvront,False,False,,,False,,True,2,False,False,False,False,187,,AZ,True,22:00,False,False,True,"1326 N Central Ave
Phoenix, AZ 85004",22:00,,False,False,,True,16:00,,True,False,22:00,no,False,Phoenix,True,,3.5,,business,True,False,33.4633319,True,False,-112.0741467,22:00,,22:00,22:00,False,False,16:00,,False,,True,21:00,False,,,,,16:00,quiet,no,casual,,True,[],,True,False,False
False,,True,11:00,,,,False,11:00,False,True,full_bar,False,,False,oCA2OZcd_Jo_ggVmUx3WVw,False,,11:00,False,"['Bars', 'Music Venues', 'Arts & Entertainment', 'Nightlife', 'Sports Bars', 'Barbeque', 'Restaurants']",True,11:00,Alice Cooper'stown,True,False,no,,False,,True,2,False,False,False,False,409,,AZ,True,22:00,True,False,True,"101 E Jackson St
Phoenix, AZ 85004",21:00,,False,False,,True,11:00,,False,False,21:00,free,True,Phoenix,True,,3.5,,business,False,False,33.4448019849,True,False,-112.072117722,21:00,,21:00,22:00,True,False,11:00,,False,,True,18:00,True,,,,,11:00,loud,outdoor,casual,,True,[],,False,False,False
False,,,,,,,,,False,True,full_bar,False,,True,eK6KGMKqU_4nB9RdayZD7Q,False,,,False,"['Mexican', 'Restaurants']",True,,Tee Pee Tap Room,False,False,,,,,,2,False,False,,,30,,AZ,True,,True,False,True,"602 E Lincoln St
Phoenix, AZ 85004",,,False,,,False,,,False,False,,,True,Phoenix,True,,2.5,,business,False,False,33.442472,False,,-112.065825,,,,,False,False,,,,,True,,False,,,,,,loud,,casual,,True,[],,False,,False
False,,,,,,,,,,True,full_bar,False,,,jn3OgTqiQIFymRA9U0PTfQ,False,,,,"['American (New)', 'Restaurants']",True,,Arizona Baseball Club Restaurant,,False,,,,,,2,,,,,8,,AZ,True,,,,False,"401 E Jefferson St
Phoenix, AZ 85004",,,,,,True,,,False,False,,,True,Phoenix,,,3.5,,business,,False,33.4453626,,,-112.0674961,,,,,True,,,,,,True,,False,,,,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,False,11:00,False,True,full_bar,False,,False,1-1VcGTL3GyCqUpXZLFTZA,False,False,11:00,False,"['American (Traditional)', 'Restaurants']",True,11:00,Friday's Front Row Sports Grill,True,False,yes_free,,,,,2,False,True,,,104,,AZ,True,22:00,False,False,True,"Chase Field
401 E Jefferson St
Phoenix, AZ 85004",22:00,,False,,,True,11:00,,False,False,22:00,free,True,Phoenix,True,,3.0,,business,False,False,33.4453626,True,,-112.0674961,22:00,,22:00,22:00,True,False,11:00,,,,True,22:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
False,,,07:30,True,,,,07:30,False,True,none,False,,True,odhXwWaYZvD_icIN6f_DbA,False,,07:30,False,"['Greek', 'Mediterranean', 'Sandwiches', 'Restaurants']",False,07:30,Athenian Express,False,False,,,,,,1,False,False,,,77,,AZ,True,17:00,True,False,True,"814 N Central Ave
Phoenix, AZ 85004",17:00,,False,,,False,08:00,,False,True,17:00,no,False,Phoenix,True,,3.5,,business,True,False,33.4575099,False,,-112.0741235,17:00,,17:00,16:00,True,False,,,,,False,,True,,,,,07:30,average,,casual,,True,[],,False,,False
,,,,,,,,,False,False,none,,,False,avPNEqlXgyBvTXjb-ujQFA,,,,False,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']",False,,Pizza Hut,False,,,,,,,1,False,False,,,7,,AZ,True,,True,False,True,"2835 N 16th St.
#103
Phoenix, AZ 85006",,,False,,,True,,,,True,,,True,Phoenix,False,,2.0,,business,False,,33.4794961,True,,-112.0469586,,,,,True,False,,,,,False,,,,,,,,,,casual,,True,[],,,,
False,,,,,,,,,False,False,none,False,,False,ldIxXmxD3Cku0vODGYb9dQ,False,,,False,"['Fast Food', 'Sandwiches', 'Restaurants']",False,,Subway,False,False,,,,,,1,False,False,,,7,,AZ,True,,False,False,True,"2835 N 16th St
Suite 5
Phoenix, AZ 85006",,,False,,,False,,,False,False,,,True,Phoenix,True,,2.5,,business,True,False,33.4794961,False,,-112.0469586,,,,,True,False,,,,,False,,False,,,,,,loud,,casual,,True,[],,False,,False
False,,,10:00,,,,False,10:00,False,False,full_bar,False,,True,hWhVP-28LYP3llaMlAJ_JA,False,,10:00,False,"['Mexican', 'Restaurants']",True,10:00,Rosita's Place,False,False,no,,,,,1,False,False,,,214,,AZ,True,22:00,False,False,True,"2310 E Mcdowell Rd
Phoenix, AZ 85006",22:00,,False,,,True,09:00,,False,False,22:00,no,True,Phoenix,True,,4.0,,business,True,False,33.466086,True,,-112.0323491,22:00,,22:00,23:00,True,False,08:00,,,,False,21:00,True,,,,,10:00,average,,casual,,True,[],False,False,,False
False,,,05:00,,,,,05:00,False,False,none,False,,True,ixTr1qXUFGTzyaZUuCDDvg,False,,05:00,False,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']",False,05:00,Whataburger,False,False,,,,,,1,False,False,,,31,,AZ,True,00:00,True,False,True,"737 East McDowell Road
Phoenix, AZ 85006",00:00,,False,,,False,05:00,,False,False,00:00,no,True,Phoenix,,,3.0,,business,False,False,33.4654334,False,,-112.063548,00:00,,00:00,00:00,True,False,05:00,,,,False,00:00,False,,,True,,05:00,quiet,,casual,,True,[],,False,,False
,,,10:30,,,,False,10:30,False,True,none,,,True,ZoQAOnEFnyHjSpomtfqesA,,,10:30,False,"['Sandwiches', 'Restaurants']",False,10:30,That's A Wrap,False,,no,,,,,1,False,False,,,84,,AZ,True,17:00,True,False,True,"2022 N 7th St
Phoenix, AZ 85006",17:00,,False,,,False,10:30,,,False,17:00,,False,Phoenix,True,,4.0,,business,,,33.4701393,False,,-112.0654347,17:00,,17:00,15:00,True,False,,,,,,,,,,,,10:30,,,casual,,False,[],,,,
False,,,09:00,,,,False,09:00,False,False,beer_and_wine,False,,True,apCfJVnRyaw6oVUBKujpUQ,False,,09:00,False,"['Grocery', 'Mexican', 'Food', 'Ethnic Food', 'Specialty Food', 'Restaurants']",False,09:00,La Tolteca Mexican Foods,False,False,no,,,,,1,False,False,,,155,,AZ,True,20:00,True,False,True,"1205 E Van Buren St
Phoenix, AZ 85006",20:00,,False,,,False,09:00,,False,False,20:00,free,True,Phoenix,True,,4.0,,business,True,False,33.45107,False,,-112.055957,20:00,,20:00,20:00,True,False,09:00,,,,True,19:00,True,,False,,,09:00,average,,casual,,True,[],,False,,False
True,,,11:00,,,,,11:00,False,False,beer_and_wine,False,,True,ykfTh6HI219NoMsWBxulxw,False,False,11:00,False,"['Chinese', 'Restaurants']",True,11:00,Gourmet House Of Hong Kong,False,False,yes_free,,,,,1,False,False,,,94,,AZ,True,22:00,True,False,True,"1438 E McDowell Rd
Phoenix, AZ 85006",21:30,,False,,,False,11:00,,False,False,21:30,no,True,Phoenix,True,,3.5,,business,True,False,33.466043,False,,-112.05026,21:30,,21:30,22:00,True,False,11:00,,,,True,21:00,False,,,,,11:00,average,,casual,,True,[],,False,,False
,,,,,,,,,False,True,full_bar,,,,McdTNj-TUMOlfkHwQWs4rg,,,,False,"['Mexican', 'Restaurants']",,,Tacos Mexico,,,,,,,,1,False,,,,3,,AZ,True,,False,,True,"2333 N 16th St
Phoenix, AZ 85006",,,False,,,False,,,,False,,,True,Phoenix,,,4.5,,business,,,33.4737734,False,,-112.04749,,,,,True,,,,,,True,,,,,,,,,,casual,,True,[],,,,
False,,True,17:00,,,,False,17:00,False,True,full_bar,False,,False,tb24fvNJfHhyKEXkKn12Xw,False,False,17:00,True,"['Nightlife', 'Bars', 'American (Traditional)', 'Diners', 'Restaurants']",True,,Welcome Diner,True,True,yes_free,,False,,True,2,False,False,False,False,434,,AZ,True,02:00,False,False,True,"924 E Roosevelt St
Phoenix, AZ 85006",02:00,,False,False,,False,17:00,,False,False,02:00,no,True,Phoenix,False,,4.5,,business,False,False,33.4588421,False,False,-112.0609975,,,02:00,02:00,True,False,17:00,,False,,False,02:00,False,,,False,,17:00,average,outdoor,casual,,True,[],,False,False,False
False,,,06:00,,,,,06:00,False,False,beer_and_wine,False,,True,VXIkI9_EbDbYHeO9IzKjJg,False,,06:00,False,"['Food', 'Grocery', 'Mexican', 'Restaurants']",False,06:00,Los Altos Ranch Market,False,False,no,,,,,1,False,False,,,145,,AZ,True,23:00,True,False,True,"1602 E Roosevelt Rd
Phoenix, AZ 85006",23:00,,False,,,False,06:00,,False,False,23:00,no,True,Phoenix,True,,4.5,,business,True,False,33.4599088,False,,-112.04608,23:00,,23:00,23:00,True,False,06:00,,,,True,23:00,True,,,,,06:00,average,,casual,,True,[],False,False,,False
False,,,11:00,,,,,11:00,False,False,full_bar,False,,True,VKxn7zmp8nOYT-ZHFZTjgA,False,,11:00,False,"['Seafood', 'Fish & Chips', 'Mexican', 'Restaurants']",True,11:00,Mariscos Ensenada,False,False,,,,,,2,False,False,,,29,,AZ,True,22:00,False,False,True,"2019 N 16th St
Phoenix, AZ 85006",21:00,,False,,,True,11:00,,False,False,21:00,free,True,Phoenix,True,,4.5,,business,False,False,33.470153,True,,-112.0474211,21:00,,21:00,22:00,True,False,11:00,,,,True,21:00,True,,False,,,11:00,average,,casual,,True,[],,False,,False
True,,,10:00,,,,,10:00,False,False,none,False,,True,rbiRLiFTG098z9JaK3Nshw,False,,10:00,False,"['Latin American', 'Salvadoran', 'Restaurants']",True,10:00,Guanaquito Restaurant,False,False,,,,,,1,False,False,,,79,,AZ,True,20:30,False,False,True,"1436 E McDowell Rd
Phoenix, AZ 85006",20:30,,False,,,True,10:00,,False,False,20:30,no,True,Phoenix,True,,4.5,,business,False,False,33.4659637,True,,-112.0506694,20:30,,20:30,20:30,True,False,10:00,,,,True,20:30,False,,,,,10:00,average,,casual,,True,[],,False,,False
True,,,10:30,,,,False,10:30,False,False,beer_and_wine,False,,True,cgNIBHS2mLdbTRiodAT6EQ,False,,10:30,False,"['Mexican', 'Restaurants']",True,10:30,Tacos De Juarez,False,False,no,,,,,1,False,False,,,86,,AZ,True,21:00,True,False,True,"1017 N 7th St
Phoenix, AZ 85006",21:00,,False,,,False,08:00,,False,False,16:00,free,True,Phoenix,True,,4.0,,business,True,False,33.459347,False,,-112.064755,16:00,,16:00,21:00,True,False,08:00,,,,True,21:00,False,,False,,,10:30,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,beer_and_wine,False,,True,SZvYxcvYYVRue9MXcEDjsA,False,,,False,"['Bakeries', 'Food', 'American (Traditional)', 'Restaurants']",True,,Coco's Family Restaurant,False,False,,,,,,1,True,False,,,48,,AZ,True,,False,False,True,"2026 N 7th St
Phoenix, AZ 85006",,,False,,,False,,,False,False,,free,True,Phoenix,True,,3.5,,business,False,False,33.4708674,False,,-112.0653819,,,,,True,False,,,,,False,,True,,,,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,False,11:00,False,True,full_bar,False,,True,5-X03Zc0nN7U5eoe8uFUdw,False,,11:00,False,"['American (New)', 'Restaurants']",True,11:00,Coronado Cafe,False,False,no,,,,,2,False,False,,,174,,AZ,True,21:00,True,False,True,"2201 N 7th St
Phoenix, AZ 85006",20:00,,False,,,True,11:00,,False,True,20:00,free,False,Phoenix,True,,4.0,,business,True,True,33.4713,True,,-112.064761,14:30,,20:00,21:00,False,False,10:00,,,,False,15:00,False,,True,,,11:00,average,,casual,,False,[],,False,,False
False,,,,,,,,,True,True,none,False,,True,0De3TQ_uSOXwgduKL0va3w,False,,,False,"['Fast Food', 'Restaurants']",True,,Sonic Drive-In,False,False,,,,,,1,False,False,,,14,,AZ,True,,False,False,True,"748 E Mcdowell Rd
Phoenix, AZ 85006",,,False,,,False,,,False,False,,no,True,Phoenix,False,,3.5,,business,False,False,33.4661987,False,,-112.0632154,,,,,True,False,,,,,False,,False,,,True,,,average,,casual,,True,[],,False,,False
False,,,11:00,True,,,,11:00,False,False,none,False,False,True,R6aazv8FB-6BeanY3ag8kw,False,,11:00,False,"['American (Traditional)', 'Shopping', 'Comfort Food', 'Antiques', 'Restaurants']",True,11:00,MacAlpine's Soda Fountain,False,False,,,,,,1,False,False,,,235,,AZ,True,20:00,True,False,True,"2303 N 7th St
Phoenix, AZ 85006",19:00,,False,,,True,11:00,,False,False,19:00,no,True,Phoenix,True,,3.5,,business,False,False,33.473125,False,,-112.0650914,19:00,,19:00,20:00,True,False,11:00,,,,False,19:00,True,,,False,,11:00,average,,casual,,True,[],,False,,False
True,,,09:00,,,,,09:00,False,True,none,False,,False,Xo9Im4LmIhQrzJcO4R3ZbA,False,,09:00,False,"['Mexican', 'Restaurants']",False,09:00,Rito's Market & Mexican Take Out,True,False,,,,,,1,False,False,,,219,,AZ,True,17:00,True,False,True,"907 N 14th St
Phoenix, AZ 85006",17:00,,False,,,False,10:00,,False,False,17:00,no,True,Phoenix,True,,4.5,,business,False,False,33.4579361,False,,-112.0520629,16:00,,17:00,16:00,True,False,,,,,False,,False,,,,,09:00,average,,casual,,False,[],,False,,False
,,,,,,,,,False,False,,,,,TNKr6FelsEqOHnatOgWhog,,,,False,"['Burgers', 'Fast Food', 'Restaurants']",False,,Wendy's,,,,,,,,1,False,,,,3,,AZ,True,,False,,True,"2346 E McDowell Rd
Phoenix, AZ 85006",,,False,,,False,,,,False,,,True,Phoenix,,,4.5,,business,,,33.4660683,False,,-112.0306582,,,,,True,,,,,,True,,,,,True,,,,,casual,,True,[],,,,
True,,,09:00,,,,,09:00,False,False,beer_and_wine,False,,True,NYBx4sdSVrN-I5Q8RfLMPg,False,,09:00,False,"['Seafood', 'Mexican', 'Restaurants']",True,09:00,San Carlos Bay Seafood Restaurant,False,False,,,,,,2,False,False,,,42,,AZ,True,21:00,True,False,True,"1901 E McDowell Rd
Phoenix, AZ 85006",21:00,,False,,,False,09:00,,False,False,21:00,no,True,Phoenix,True,,4.0,,business,False,False,33.4655407,False,,-112.0409279,21:00,,21:00,21:00,True,False,09:00,,,,False,21:00,False,,,,,09:00,average,,casual,,True,[],,False,,False
False,,,10:00,,,,,10:00,False,False,full_bar,False,,True,Cp6JGY5YIRncTV_My9nf9g,False,,10:00,False,"['Seafood', 'Mexican', 'Restaurants']",True,10:00,Mariscos Playa Hermosa,False,False,,,,,,2,False,False,,,287,,AZ,True,21:00,True,False,True,"1605 E Garfield St
Phoenix, AZ 85006",20:00,,False,,,True,10:00,,False,False,20:00,free,True,Phoenix,True,,4.0,,business,True,False,33.4575264,False,,-112.0472803,20:00,,20:00,21:00,True,False,10:00,,,,True,21:00,True,,,,,10:00,average,,casual,,True,[],,False,,False
,,,,,,,,,,True,full_bar,,,False,04HakCR6gEeRYNAoKxkppQ,,,,,"['Mexican', 'Restaurants']",True,,Hacienda Restaurant,False,,,,,,,1,,False,,,4,,AZ,True,,,False,True,"1602 E Mcdowell Rd
Phoenix, AZ 85006",,,,,,False,,,,,,,True,Phoenix,,,3.0,,business,,,33.4660319,,,-112.0473925,,,,,False,False,,,,,,,,,,,,,,,casual,,True,[],,,,
,,,,,,,,,,True,none,,,,ITyAEjIw9ekv0wXpGHQF1Q,,,,,"['Fast Food', 'Sandwiches', 'Restaurants']",,,Subway,,,,,,,,1,,,,,6,,AZ,True,,,,True,"5024 E McDowell Rd
Phoenix, AZ 85008",,,,,,False,,,,False,,free,True,Phoenix,,,3.5,,business,True,,33.4658505,,,-111.9730379,,,,,False,,,,,,False,,,,,False,,,quiet,,casual,,False,[],,,,
False,,,,,,,,,False,False,none,False,,True,q2SZa5g85758iW1L9sSL1g,False,,,False,"['Latin American', 'Salvadoran', 'Restaurants']",True,,Eliana's Restaurant,False,False,,,,,,1,False,False,,,60,,AZ,True,,True,False,True,"1627 N 24th St
Phoenix, AZ 85008",,,False,,,False,,,False,False,,no,True,Phoenix,True,,4.0,,business,False,False,33.4668576,False,,-112.0298525,,,,,True,False,,,,,False,,True,,,,,,quiet,,casual,,True,[],,False,,False
True,,,,,,,,,False,True,none,False,,True,po5FyERB4lUZNnBIwnhFlg,False,,,False,"['American (Traditional)', 'Fast Food', 'Restaurants']",True,,Sonic Drive-In,False,False,,,,,,1,False,False,,,27,,AZ,True,,True,False,True,"5002 E Mcdowell Rd
Phoenix, AZ 85008",,,False,,,False,,,False,False,,no,True,Phoenix,False,,3.0,,business,False,False,33.4661343,False,,-111.973718,,,,,True,False,,,,,False,,False,,,True,,,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,I2IofjP2sHZUkv7pcoc33A,False,,,False,"['Burgers', 'Restaurants']",False,,Burger King,False,False,,,,,,2,False,False,,,6,,AZ,True,,False,False,True,"3164 E McDowell Rd
Phoenix, AZ 85008",,,False,,,False,,,False,False,,,True,Phoenix,,,3.0,,business,False,False,33.466085,False,,-112.013243,,,,,True,False,,,,,True,,False,,,True,,,average,,casual,,True,[],,False,,False
False,,,11:30,,,,,11:30,False,False,full_bar,False,,True,_RBUU1y4yJrK0SPAd8z0-w,False,False,11:30,False,"['Indian', 'Buffets', 'Event Planning & Services', 'Venues & Event Spaces', 'Restaurants']",True,11:30,Indian Delhi Palace,True,False,yes_free,,,,,2,False,False,,,188,,AZ,True,22:00,True,False,True,"5104 E McDowell Rd
Phoenix, AZ 85008",22:00,,False,,,True,11:30,,False,False,22:00,no,True,Phoenix,True,,3.5,,business,True,False,33.4657562,True,,-111.9718284,22:00,,22:00,22:00,True,False,11:30,,,,False,22:00,True,,,,,11:30,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,WyJuGTwFwoN0k8iX8FsqYw,False,,,False,"['Fast Food', 'Restaurants']",False,,Jack-In-the Box Drive Thru,False,False,,,,,,1,False,False,,,4,,AZ,True,,False,False,True,"1001 N 24th St
Phoenix, AZ 85008",,,False,,,False,,,False,False,,no,True,Phoenix,,,3.0,,business,False,False,33.458744,False,,-112.029827,,,,,True,False,,,,,False,,False,,,,,,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,full_bar,False,,True,PEHJjxdw11TGFma9Zhz3ng,False,,11:00,False,"['Restaurants', 'Italian']",True,11:00,Red Devil Italian Restaurant & Pizzeria,False,False,,,,,,2,False,False,,,131,,AZ,True,23:00,False,False,True,"3102 E McDowell Rd
Phoenix, AZ 85008",22:00,,False,,,True,11:00,,False,False,22:00,free,True,Phoenix,True,,4.0,,business,True,False,33.466124,True,,-112.015464,22:00,,22:00,23:00,True,False,11:00,,,,True,22:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
,,,,,,,,,False,,none,,,False,zU8IfotOLryhaz5okWx6cA,,,,False,"['Seafood', 'Fish & Chips', 'Restaurants']",False,,Pete's Fish & Chips,False,,,,,,,1,False,False,,,5,,AZ,True,,False,False,True,"3715 E Van Buren St
Phoenix, AZ 85008",,,False,,,False,,,,False,,,False,Phoenix,,,3.0,,business,,,33.4509955,False,,-112.0013904,,,,,True,False,,,,,,,,,,,,,,,casual,,True,[],,,,
False,,,08:00,,,,,08:00,False,True,none,False,,False,h2ewvzx8enIwYhNbtIpcZw,False,,08:00,False,"['Sandwiches', 'Restaurants']",False,08:00,Gateway Cafe,False,False,,,,,,1,False,False,,,6,,AZ,True,15:00,True,False,True,"410 N 44th St Ste 180
Phoenix, AZ 85008",15:00,,False,,,False,,,False,True,15:00,,True,Phoenix,True,,2.5,,business,True,False,33.4528001,False,,-111.9898455,15:00,,15:00,,True,False,,,,,False,,False,,,,,08:00,quiet,,casual,,True,[],,False,,False
False,,,10:00,,,,,10:00,False,False,beer_and_wine,False,,True,xfk9eY8gmwn8qsbyd-W6lQ,False,,10:00,False,"['Barbeque', 'Restaurants']",False,10:00,Honey Bear's BBQ,False,False,,,,,,1,False,False,,,177,,AZ,True,21:00,True,False,True,"5012 E Van Buren St
Phoenix, AZ 85008",20:00,,False,,,False,10:00,,False,True,20:00,no,True,Phoenix,True,,3.0,,business,True,False,33.4514039,False,,-111.973603,20:00,,20:00,21:00,True,False,10:00,,,,True,20:00,True,,False,,,10:00,average,,casual,,True,[],,False,,False
False,,,,,,,,,True,False,none,False,,True,_gXpjRIjb5fv5f5IVGXvsw,False,,,True,"['Fast Food', 'Restaurants']",False,,Del Taco,False,False,,,,,,1,False,False,,,24,,AZ,True,,False,False,True,"1628 N 44th St
Phoenix, AZ 85008",,,False,,,False,,,False,False,,no,True,Phoenix,True,,3.0,,business,False,False,33.466688,False,,-111.987753,,,,,True,False,,,,,False,,True,,,True,,,average,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,True,11TvD4sCfA8GEqLDANpbSQ,False,,,False,"['Mexican', 'Restaurants']",True,,Los Jarritos Restaurant,False,False,,,,,,1,False,False,,,14,,AZ,False,,True,False,True,"4630 E Van Buren St
Phoenix, AZ 85008",,,False,,,False,,,False,False,,no,True,Phoenix,True,,3.5,,business,False,False,33.4513465,False,,-111.9810889,,,,,True,False,,,,,False,,False,,,,,,average,,casual,,True,[],,False,,False
True,,,10:00,,,,,10:00,False,False,none,False,,True,ZAgPh4v-oOb1g6cdlkKI0g,False,,10:00,False,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']",False,10:00,Phoenix House Of Pizza And Subs,True,False,,,,,,1,False,False,,,13,,AZ,True,16:00,True,False,True,"326 N 48th St
Phoenix, AZ 85008",16:00,,False,,,True,,,False,False,16:00,no,True,Phoenix,True,,3.5,,business,True,False,33.4518,False,,-111.9789,16:00,,16:00,,True,False,,,,,True,,False,,,,,10:00,average,,casual,,True,[],,False,,False
False,,,11:00,,,,,11:00,False,False,beer_and_wine,False,,True,2unQHR9uaRxk3dsW6f3MGA,False,,11:00,False,"['Chinese', 'Restaurants']",True,11:00,Lao Ching Hing,False,False,,,,,,2,False,False,,,49,,AZ,True,21:30,True,False,True,"Cofco Chinese Cultural Ctr
668 N 44th St
Phoenix, AZ 85008",21:00,,False,,,True,11:30,,False,False,21:00,,False,Phoenix,True,,3.0,,business,,False,33.4552907,True,,-111.9878697,21:00,,21:00,21:30,True,False,11:30,,,,True,21:30,False,,,,,11:00,quiet,,casual,,True,[],,False,,False
False,,,,,,,,,False,False,none,False,,False,4rcOm0NnQkBanyS5g7TSNg,False,,,False,"['Mexican', 'Restaurants']",False,,El Nuevo Taquito,False,False,,,,,,1,False,False,,,5,,AZ,True,,False,False,True,"3237 E McDowell Rd
Phoenix, AZ 85008",,,False,,,False,,,False,False,,no,True,Phoenix,,,4.0,,business,False,False,33.465718,False,,-112.0112336,,,,,True,False,,,,,True,,False,,,,,,very_loud,,casual,,True,[],,False,,False
True,,,09:00,,,,,09:00,False,False,beer_and_wine,False,,True,s87D-mtAuJ8BluKgYYsXGw,False,,09:00,False,"['Mexican', 'Restaurants']",True,09:00,El Nopalito,False,False,no,,,,,1,False,False,,,49,,AZ,True,20:00,True,False,True,"2831 N 24th St
Phoenix, AZ 85008",20:00,,False,,,False,08:30,,False,False,20:00,no,True,Phoenix,True,,4.0,,business,True,False,33.4796892,False,,-112.0297946,20:00,,20:00,20:00,True,False,08:30,,,,True,20:00,False,,,,,09:00,average,,casual,,True,[],,False,,False
False,,,16:30,,,,,16:30,False,False,full_bar,False,,True,yQONzVpX-DEpGSuKMIov6A,False,,16:30,False,"['Chinese', 'Restaurants']",True,16:30,Szechwan Palace,False,False,,,,,,2,False,True,,,194,,AZ,True,21:00,True,False,True,"Cofco Chinese Cultural Center
668 N 44th St, Ste 108
Phoenix, AZ 85008",21:00,,False,,,True,11:00,,False,False,21:00,free,True,Phoenix,True,,3.5,,business,True,False,33.4554481,False,,-111.9884856,21:00,,21:00,21:00,True,False,11:00,,,,True,21:00,True,,False,,,16:30,average,,casual,,True,[],,False,,False
True,,,11:00,,,,,11:00,False,False,none,False,,False,9tefv6uPxoHhp_OlQQJVXA,False,,11:00,False,"['Chinese', 'Restaurants']",True,,Canton Wong,False,False,,,,,,1,False,False,,,11,,AZ,True,21:30,False,False,True,"2545 N 32nd St
Phoenix, AZ 85008",21:00,,False,,,False,11:00,,False,True,21:00,,True,Phoenix,True,,2.5,,business,,False,33.4766277,False,,-112.0128996,,,21:00,21:30,True,False,12:00,,,,,21:00,False,,,,,11:00,,,casual,,False,[],,False,,
False,,,11:00,,,,,11:00,False,False,none,False,,True,Um5VnQXli9IwplV2rmgggg,False,,11:00,False,"['Buffets', 'Restaurants']",True,11:00,Souper Salad,False,False,,,,,,1,False,False,,,41,,AZ,True,21:00,True,False,True,"2651 N 44th St
Phoenix, AZ 85008",21:00,,False,,,False,11:00,,False,False,21:00,no,True,Phoenix,True,,3.0,,business,False,False,33.478444,False,,-111.9864838,21:00,,21:00,21:00,True,False,11:00,,,,False,21:00,True,,,,,11:00,average,,casual,,True,[],,False,,False
